PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34199892","Machine Learning for Predicting Mortality in Transcatheter Aortic Valve Implantation: An Inter-Center Cross Validation Study","Mamprin M, Lopes RR, Zelis JM, Tonino PAL, van Mourik MS, Vis MM, Zinger S, de Mol BAJM, de With PHN.","J Cardiovasc Dev Dis. 2021 Jun 4;8(6):65. doi: 10.3390/jcdd8060065.","Mamprin M","J Cardiovasc Dev Dis","2021","2021/07/02","PMC8227005","","10.3390/jcdd8060065"
"34561440","Artificial intelligence system reduces false-positive findings in the interpretation of breast ultrasound exams","Shen Y, Shamout FE, Oliver JR, Witowski J, Kannan K, Park J, Wu N, Huddleston C, Wolfson S, Millet A, Ehrenpreis R, Awal D, Tyma C, Samreen N, Gao Y, Chhor C, Gandhi S, Lee C, Kumari-Subaiya S, Leonard C, Mohammed R, Moczulski C, Altabet J, Babb J, Lewin A, Reig B, Moy L, Heacock L, Geras KJ.","Nat Commun. 2021 Sep 24;12(1):5645. doi: 10.1038/s41467-021-26023-2.","Shen Y","Nat Commun","2021","2021/09/25","PMC8463596","","10.1038/s41467-021-26023-2"
"34258254","External Validation of UDCA Response Score in Slovak and Croatian Patients with Primary Biliary Cholangitis","Gazda J, Janicko M, Drazilova S, Grgurevic I, Kanizaj TF, Koller T, Bodorovska B, Mijic M, Mikolasevic I, Stromar IK, Kucinsky B, Gazda M, Jarcuska P.","Can J Gastroenterol Hepatol. 2021 Jun 22;2021:9928065. doi: 10.1155/2021/9928065. eCollection 2021.","Gazda J","Can J Gastroenterol Hepatol","2021","2021/07/14","PMC8245238","","10.1155/2021/9928065"
"39759773","Guidelines and standard frameworks for artificial intelligence in medicine: a systematic review","Shiferaw KB, Roloff M, Balaur I, Welter D, Waltemath D, Zeleke AA.","JAMIA Open. 2025 Jan 3;8(1):ooae155. doi: 10.1093/jamiaopen/ooae155. eCollection 2025 Feb.","Shiferaw KB","JAMIA Open","2025","2025/01/06","PMC11700560","","10.1093/jamiaopen/ooae155"
"38512488","Predicting Peri-Operative Cardiorespiratory Adverse Events in Children with Idiopathic Pulmonary Arterial Hypertension Undergoing Cardiac Catheterization Using Echocardiography: A Cohort Study","Dawes TJW, Woodham V, Sharkey E, McEwan A, Derrick G, Muthurangu V, Moledina S, Hepburn L.","Pediatr Cardiol. 2025 Feb;46(2):475-484. doi: 10.1007/s00246-024-03447-3. Epub 2024 Mar 21.","Dawes TJW","Pediatr Cardiol","2025","2024/03/21","PMC11787273","","10.1007/s00246-024-03447-3"
"39972470","Development and validation of machine learning models based on stacked generalization to predict psychosocial maladjustment in patients with acute myocardial infarction","Wang YF, Li XH, Zhou XY, Ke QQ, Ma HL, Li ZH, Zhuo YS, Liu JY, Liu XL, Yang QH.","BMC Psychiatry. 2025 Feb 19;25(1):152. doi: 10.1186/s12888-025-06549-1.","Wang YF","BMC Psychiatry","2025","2025/02/19","PMC11841291","","10.1186/s12888-025-06549-1"
"40025462","The reporting quality and methodological quality of dynamic prediction models for cancer prognosis","Yan P, Xu Z, Hui X, Chu X, Chen Y, Yang C, Xu S, Cui H, Zhang L, Zhang W, Wang L, Zou Y, Ren Y, Liao J, Zhang Q, Yang K, Zhang L, Liu Y, Li J, Yang C, Yao Y, Liu Z, Jiang X, Zhang B.","BMC Med Res Methodol. 2025 Mar 1;25(1):58. doi: 10.1186/s12874-025-02516-2.","Yan P","BMC Med Res Methodol","2025","2025/03/02","PMC11872325","","10.1186/s12874-025-02516-2"
"40461184","Predicting death or readmission following heart failure hospitalisation: the VancOuver CoastAL Acute Heart Failure (VOCAL-AHF) registry","Salimian S, Hawkins NM, Dendukuri N, Mousavi N, Brophy J.","Open Heart. 2025 Jun 3;12(1):e003210. doi: 10.1136/openhrt-2025-003210.","Salimian S","Open Heart","2025","2025/06/03","PMC12142106","","10.1136/openhrt-2025-003210"
"40405040","Predicting patient-reported outcomes of radiofrequency uvulopalatoplasty with tonsillectomy in adult obstructive sleep apnea","Tschopp S, Esaltato D, Tschopp K, Azalmad K, Caversaccio M, Borner U.","Sleep Breath. 2025 May 22;29(3):194. doi: 10.1007/s11325-025-03366-4.","Tschopp S","Sleep Breath","2025","2025/05/22","PMC12098473","","10.1007/s11325-025-03366-4"
"39465895","A Comprehensive Nomogram Integrating Phonocardiogram and Echocardiogram Features for the Diagnosis of Heart Failure With Preserved Ejection Fraction","Cao L, Guo X, Liao K, Qin J, Zheng Y.","Clin Cardiol. 2024 Nov;47(11):e70022. doi: 10.1002/clc.70022.","Cao L","Clin Cardiol","2024","2024/10/28","PMC11514106","","10.1002/clc.70022"
"32671347","Early Detection of In-Patient Deterioration: One Prediction Model Does Not Fit All","Blackwell JN, Keim-Malpass J, Clark MT, Kowalski RL, Najjar SN, Bourque JM, Lake DE, Moorman JR.","Crit Care Explor. 2020 May 11;2(5):e0116. doi: 10.1097/CCE.0000000000000116. eCollection 2020 May.","Blackwell JN","Crit Care Explor","2020","2020/07/17","PMC7259568","","10.1097/CCE.0000000000000116"
"36743876","Development and validation of a dynamic deep learning algorithm using electrocardiogram to predict dyskalaemias in patients with multiple visits","Lou YS, Lin CS, Fang WH, Lee CC, Wang CH, Lin C.","Eur Heart J Digit Health. 2022 Nov 22;4(1):22-32. doi: 10.1093/ehjdh/ztac072. eCollection 2023 Jan.","Lou YS","Eur Heart J Digit Health","2022","2023/02/06","PMC9890087","","10.1093/ehjdh/ztac072"
"36713005","Deep neural networks reveal novel sex-specific electrocardiographic features relevant for mortality risk","Siegersma KR, van de Leur RR, Onland-Moret NC, Leon DA, Diez-Benavente E, Rozendaal L, Bots ML, Coronel R, Appelman Y, Hofstra L, van der Harst P, Doevendans PA, Hassink RJ, den Ruijter HM, van Es R.","Eur Heart J Digit Health. 2022 Mar 21;3(2):245-254. doi: 10.1093/ehjdh/ztac010. eCollection 2022 Jun.","Siegersma KR","Eur Heart J Digit Health","2022","2023/01/30","PMC9707888","","10.1093/ehjdh/ztac010"
"35801340","Predicting incident heart failure among patients with type 2 diabetes mellitus: The DM-CURE risk score","Lin Y, Shao H, Shi L, Anderson AH, Fonseca V.","Diabetes Obes Metab. 2022 Nov;24(11):2203-2211. doi: 10.1111/dom.14806. Epub 2022 Aug 8.","Lin Y","Diabetes Obes Metab","2022","2022/07/08","PMC10201412","NIHMS1893812","10.1111/dom.14806"
"35013434","Developing a prediction model to estimate the true burden of respiratory syncytial virus (RSV) in hospitalised children in Western Australia","Gebremedhin AT, Hogan AB, Blyth CC, Glass K, Moore HC.","Sci Rep. 2022 Jan 10;12(1):332. doi: 10.1038/s41598-021-04080-3.","Gebremedhin AT","Sci Rep","2022","2022/01/11","PMC8748465","","10.1038/s41598-021-04080-3"
"34734350","Machine learning versus traditional methods for the development of risk stratification scores: a case study using original Canadian Syncope Risk Score data","Grant L, Joo P, Nemnom MJ, Thiruganasambandamoorthy V.","Intern Emerg Med. 2022 Jun;17(4):1145-1153. doi: 10.1007/s11739-021-02873-y. Epub 2021 Nov 3.","Grant L","Intern Emerg Med","2022","2021/11/04","","","10.1007/s11739-021-02873-y"
"34433596","Development and validation of a life expectancy estimator for multimorbid older adults: a cohort study protocol","Gastens V, Del Giovane C, Anker D, Feller M, Syrogiannouli L, Schwab N, Bauer DC, Rodondi N, Chiolero A.","BMJ Open. 2021 Aug 25;11(8):e048168. doi: 10.1136/bmjopen-2020-048168.","Gastens V","BMJ Open","2021","2021/08/26","PMC8388271","","10.1136/bmjopen-2020-048168"
"33287854","Predicting 30-days mortality for MIMIC-III patients with sepsis-3: a machine learning approach using XGboost","Hou N, Li M, He L, Xie B, Wang L, Zhang R, Yu Y, Sun X, Pan Z, Wang K.","J Transl Med. 2020 Dec 7;18(1):462. doi: 10.1186/s12967-020-02620-5.","Hou N","J Transl Med","2020","2020/12/08","PMC7720497","","10.1186/s12967-020-02620-5"
"38889944","Development and validation of a model to predict the need for artificial airways for acute trauma patients in the emergency department: a retrospective case-control study","Li P, Zhang Z, Yu HF, Yao R, Wei W, Nie H.","BMJ Open. 2024 Jun 17;14(6):e081638. doi: 10.1136/bmjopen-2023-081638.","Li P","BMJ Open","2024","2024/06/18","PMC11191793","","10.1136/bmjopen-2023-081638"
"35121856","A methodological checklist for fMRI drug cue reactivity studies: development and expert consensus","Ekhtiari H, Zare-Bidoky M, Sangchooli A, Janes AC, Kaufman MJ, Oliver JA, Prisciandaro JJ, Wüstenberg T, Anton RF, Bach P, Baldacchino A, Beck A, Bjork JM, Brewer J, Childress AR, Claus ED, Courtney KE, Ebrahimi M, Filbey FM, Ghahremani DG, Azbari PG, Goldstein RZ, Goudriaan AE, Grodin EN, Hamilton JP, Hanlon CA, Hassani-Abharian P, Heinz A, Joseph JE, Kiefer F, Zonoozi AK, Kober H, Kuplicki R, Li Q, London ED, McClernon J, Noori HR, Owens MM, Paulus MP, Perini I, Potenza M, Potvin S, Ray L, Schacht JP, Seo D, Sinha R, Smolka MN, Spanagel R, Steele VR, Stein EA, Steins-Loeber S, Tapert SF, Verdejo-Garcia A, Vollstädt-Klein S, Wetherill RR, Wilson SJ, Witkiewitz K, Yuan K, Zhang X, Zilverstand A.","Nat Protoc. 2022 Mar;17(3):567-595. doi: 10.1038/s41596-021-00649-4. Epub 2022 Feb 4.","Ekhtiari H","Nat Protoc","2022","2022/02/05","PMC9063851","NIHMS1790369","10.1038/s41596-021-00649-4"
"39974597","Machine learning cluster analysis identifies increased 12-month mortality risk in transcatheter aortic valve replacement recipients","Meredith T, Mohammed F, Pomeroy A, Barbieri S, Meijering E, Jorm L, Roy D, Kovacic J, Feneley M, Hayward C, Muller D, Namasivayam M.","Front Cardiovasc Med. 2025 Feb 5;12:1444658. doi: 10.3389/fcvm.2025.1444658. eCollection 2025.","Meredith T","Front Cardiovasc Med","2025","2025/02/20","PMC11836646","","10.3389/fcvm.2025.1444658"
"28329300","Personalising the decision for prolonged dual antiplatelet therapy: development, validation and potential impact of prognostic models for cardiovascular events and bleeding in myocardial infarction survivors","Pasea L, Chung SC, Pujades-Rodriguez M, Moayyeri A, Denaxas S, Fox KAA, Wallentin L, Pocock SJ, Timmis A, Banerjee A, Patel R, Hemingway H.","Eur Heart J. 2017 Apr 7;38(14):1048-1055. doi: 10.1093/eurheartj/ehw683.","Pasea L","Eur Heart J","2017","2017/03/23","PMC5400049","","10.1093/eurheartj/ehw683"
"39504272","Development and Validation of a Predictive Model for Maternal Cardiovascular Morbidity Events in Patients With Hypertensive Disorders of Pregnancy","Meng ML, Li Y, Fuller M, Lanners Q, Habib AS, Federspiel JJ, Quist-Nelson J, Shah SH, Pencina M, Boggess K, Krishnamoorthy V, Engelhard M.","Anesth Analg. 2025 Aug 1;141(2):352-362. doi: 10.1213/ANE.0000000000007278. Epub 2024 Nov 6.","Meng ML","Anesth Analg","2025","2024/11/06","PMC12053508","NIHMS2041031","10.1213/ANE.0000000000007278"
"39446076","Big data research is everyone's research-Making epilepsy data science accessible to the global community: Report of the ILAE big data commission","Josephson CB, Aronica E, Beniczky S, Boyce D, Cavalleri G, Denaxas S, French J, Jehi L, Koh H, Kwan P, McDonald C, Mitchell JW, Rampp S, Sadleir L, Sisodiya SM, Wang I, Wiebe S, Yasuda C, Youngerman B; ILAE Big Data Commission.","Epileptic Disord. 2024 Dec;26(6):733-752. doi: 10.1002/epd2.20288. Epub 2024 Oct 24.","Josephson CB","Epileptic Disord","2024","2024/10/24","PMC11651381","","10.1002/epd2.20288"
"40715606","Clinical prediction models using artificial intelligence approaches in dementia","Veronese N, Bolzetta F, Gallo L, Durante G, Vernuccio L, Saccaro C, Gambino CM, Custodero C, Portincasa P, Morotti A, Galli A, Trasciatti C, Padovani A, Pilotto A, Barbagallo M.","Aging Clin Exp Res. 2025 Jul 25;37(1):233. doi: 10.1007/s40520-025-03112-6.","Veronese N","Aging Clin Exp Res","2025","2025/07/27","PMC12296797","","10.1007/s40520-025-03112-6"
"40775615","Predictive factors for metabolic syndrome in patients with metabolic dysfunction-associated steatotic liver disease (MASLD)","Alnees M, Awwad M, Najajra D, Darwish A, Heih O, Al-Ali T, Hamdeh NA, Abdullah A, Ahmad J, Jarrar K, Al-Ihribat A, Salloum O, Abdoh Q, Khadija HA.","BMC Gastroenterol. 2025 Aug 7;25(1):562. doi: 10.1186/s12876-025-04156-8.","Alnees M","BMC Gastroenterol","2025","2025/08/08","PMC12329883","","10.1186/s12876-025-04156-8"
